,date,symbol,sc_code,sc_group,open,high,low,close,prev_close,volume,turnover
3486732,2019-09-11,AMBER,540902,B ,816.65,870.0,816.65,844.15,827.95,83,703121.0
3489588,2019-09-12,AMBER,540902,B ,839.0,844.55,827.4,837.7,844.15,47,293506.0
3492433,2019-09-13,AMBER,540902,B ,828.2,843.0,828.15,839.95,837.7,16,89108.0
3495340,2019-09-16,AMBER,540902,B ,835.0,837.0,830.0,831.15,839.95,17,81585.0
3498235,2019-09-17,AMBER,540902,B ,825.05,834.4,822.05,823.35,831.15,40,132929.0
3501108,2019-09-18,AMBER,540902,B ,820.0,843.7,815.1,821.7,823.35,137,498198.0
3503935,2019-09-19,AMBER,540902,B ,823.0,824.4,815.0,819.9,821.7,78,575855.0
3506883,2019-09-20,AMBER,540902,B ,819.9,850.0,816.5,846.7,819.9,265,1527763.0
3509921,2019-09-23,AMBER,540902,B ,857.0,1012.65,857.0,919.15,846.7,1400,10933117.0
3512848,2019-09-24,AMBER,540902,B ,935.0,950.0,902.0,911.85,919.15,530,4419428.0
3515719,2019-09-25,AMBER,540902,B ,905.0,934.85,885.0,899.5,911.85,217,1614525.0
3518663,2019-09-26,AMBER,540902,B ,904.65,904.65,859.15,873.85,899.5,379,1338755.0
3521526,2019-09-27,AMBER,540902,B ,891.0,894.15,859.7,866.35,873.85,201,722132.0
3524425,2019-09-30,AMBER,540902,B ,867.95,920.0,867.95,906.65,866.35,435,1294327.0
3527289,2019-10-01,AMBER,540902,B ,913.0,920.5,864.9,904.9,906.65,310,949085.0
3530167,2019-10-03,AMBER,540902,B ,890.05,900.85,868.05,874.6,904.9,95,931517.0
3533284,2019-10-04,AMBER,540902,B ,890.95,890.95,876.85,878.8,874.6,75,175999.0
3536281,2019-10-07,AMBER,540902,B ,880.0,920.0,880.0,881.55,878.8,300,1121258.0
3539196,2019-10-09,AMBER,540902,B ,880.0,901.7,812.0,877.45,881.55,90,258066.0
3542061,2019-10-10,AMBER,540902,B ,889.7,924.25,889.7,909.5,877.45,273,1813462.0
3544956,2019-10-11,AMBER,540902,B ,913.2,949.5,913.2,928.5,909.5,656,2432810.0
3547912,2019-10-14,AMBER,540902,B ,940.0,958.55,928.8,933.5,928.5,791,4017640.0
3550788,2019-10-15,AMBER,540902,B ,930.0,939.35,924.85,929.4,933.5,120,364067.0
3553685,2019-10-16,AMBER,540902,B ,928.0,936.6,899.45,914.9,929.4,322,1865583.0
3556586,2019-10-17,AMBER,540902,B ,920.0,946.7,905.0,908.4,914.9,532,178597821.0
3559520,2019-10-18,AMBER,540902,B ,919.0,950.0,912.1,936.3,908.4,475,3032087.0
3562504,2019-10-22,AMBER,540902,B ,940.0,960.0,923.85,937.4,936.3,292,2255313.0
3565428,2019-10-23,AMBER,540902,B ,944.0,973.3,933.3,952.6,937.4,522,3359837.0
3568262,2019-10-24,AMBER,540902,B ,954.0,1008.45,952.2,989.15,952.6,1140,8123393.0
3571064,2019-10-25,AMBER,540902,B ,990.0,1022.35,984.0,988.15,989.15,679,4611106.0
3573590,2019-10-27,AMBER,540902,B ,1000.0,1020.0,1000.0,1012.7,988.15,266,2042211.0
3576363,2019-10-29,AMBER,540902,B ,1020.0,1042.0,995.0,1000.3,1012.7,871,7947325.0
3579262,2019-10-30,AMBER,540902,B ,1005.0,1009.95,988.0,998.9,1000.3,379,3327910.0
